order_id,order_date,customer_id,product_id,category,region,channel,quantity,unit_price,discount_rate,unit_cost
ORD101242,2024-11-24,C5607,P841,Furniture,East,Retail,6,353.28,0.17,187.65
ORD101243,2023-12-19,C9524,P129,Office Supplies,West,Online,3,410.93,,310.54
ORD101244,2024-09-22,C2788,P416,Technology,Central,Online,6,235.39,0.06,117.8
ORD101245,2024-12-10,C4644,P351,Technology,West,Online,2,493.66,0.18,352.19
ORD101246,2024-09-11,C3021,P345,Office Supplies,East,Online,5,440.15,0.19,344.77
ORD101247,2023-12-01,C8279,P273,Technology,South,Online,2,102.49,0.06,68.84
ORD101248,2023-08-23,C4733,P920,Furniture,West,Online,1,394.44,0.12,220.64
ORD101249,2024-12-05,C9768,P440,Technology,Central,Online,2,302.47,0.0,146.56
ORD101250,2023-06-24,C3206,P475,Furniture,West,Online,2,269.73,0.03,124.2
ORD101251,2023-10-24,C1726,P446,Technology,Central,Online,5,259.4,,190.63
ORD101252,2023-02-23,C6242,P981,Technology,South,Retail,5,427.44,0.1,261.21
ORD101253,2024-07-25,C6864,P404,Technology,South,Online,6,307.38,0.02,129.36
ORD101254,2024-04-12,C9915,P407,Technology,East,Online,4,271.16,0.04,228.51
ORD101255,2023-03-03,C8841,P394,Office Supplies,Central,Online,2,29.19,0.01,20.49
ORD101256,2023-06-09,C8956,P393,Technology,South,Retail,1,226.91,0.14,176.96
ORD101257,2024-02-04,C6707,P180,Office Supplies,Central,Online,7,454.48,0.0,271.41
ORD101258,2024-01-25,C4237,P643,Office Supplies,East,Retail,9,357.31,0.02,296.55
ORD101259,2024-07-31,C4860,P122,Technology,East,Online,3,30.22,0.0,14.8
ORD101260,2023-07-11,C2203,P303,Technology,East,Online,2,442.58,,213.9
ORD101261,2024-10-27,C4879,P281,Technology,East,Online,3,414.2,0.0,331.63
ORD101262,2023-11-17,C4279,P362,Technology,South,Online,2,275.61,0.1,220.84
ORD101263,2024-08-15,C1323,P780,Technology,South,Retail,3,16.09,0.23,10.05
ORD101264,2023-06-21,C2840,P638,Technology,Central,Online,5,283.4,0.23,129.4
ORD101265,2023-01-27,C5810,P990,Office Supplies,Central,Online,8,32.02,0.0,17.21
ORD101266,2023-02-09,C4323,P415,Technology,South,Online,7,163.59,0.12,120.95
ORD101267,2023-09-26,C9940,P934,Technology,West,Online,9,316.31,0.02,246.94
ORD101268,2024-11-17,C5306,P140,Office Supplies,West,Online,4,456.89,0.0,254.23
ORD101269,2023-02-05,C9627,P553,Office Supplies,Central,Online,5,182.11,0.09,77.86
ORD101270,2023-09-23,C6945,P818,Technology,West,Retail,4,430.71,0.2,301.31
ORD101271,2023-03-20,C1363,P578,Technology,East,Retail,1,459.59,0.15,336.78
ORD101272,2024-11-01,C2830,P939,Office Supplies,Central,Retail,4,15.42,0.04,9.11
ORD101273,2024-05-01,C7351,P382,Technology,South,Online,3,123.52,0.16,81.82
ORD101274,2024-07-03,C5905,P129,Office Supplies,East,Online,5,356.38,0.0,300.9
ORD101275,2024-05-28,C3715,P795,Furniture,East,Online,2,379.64,0.04,193.71
ORD101276,2024-04-18,C5698,P161,Office Supplies,West,Online,7,199.25,0.03,131.07
ORD101277,2024-07-11,C9125,P787,Technology,South,Online,8,330.09,0.11,222.79
ORD101278,2023-01-06,C4497,P759,Furniture,Central,Online,9,308.02,0.08,199.32
ORD101279,2024-09-15,C1405,P859,Technology,Central,Online,1,371.19,0.09,293.65
ORD101280,2024-06-16,C3798,P530,Technology,Central,Online,2,360.74,0.09,242.51
ORD101281,2024-06-16,C9421,P905,Technology,West,Retail,9,47.51,0.1,29.86
ORD101282,2023-10-11,C7855,P252,Furniture,Central,Online,8,83.33,0.14,37.94
ORD101283,2024-07-30,C8536,P490,Furniture,East,Online,6,70.7,0.11,50.65
ORD101284,2023-10-02,C9203,P209,Office Supplies,East,Online,3,466.58,0.08,214.37
ORD101285,2023-02-05,C2057,P789,Office Supplies,South,Online,5,457.2,0.13,188.35
ORD101286,2024-10-15,C3543,P742,Office Supplies,Central,Retail,5,399.72,0.17,247.76
ORD101287,2023-06-18,C1538,P824,Office Supplies,East,Online,8,62.78,0.06,41.28
ORD101288,2023-03-15,C1042,P787,Office Supplies,West,Retail,5,289.26,0.1,245.75
ORD101289,2024-03-23,C8511,P377,Furniture,East,Retail,1,97.68,0.19,70.38
ORD101290,2023-06-18,C9431,P161,Furniture,Central,Online,7,187.35,0.01,146.48
ORD101291,2024-09-09,C2401,P935,Technology,South,Online,7,137.21,0.24,76.27
ORD101292,2023-11-16,C7498,P543,Office Supplies,West,Online,3,415.32,0.0,261.24
ORD101293,2023-01-04,C5813,P184,Furniture,West,Online,2,76.5,0.07,64.14
ORD101294,2024-11-16,C1622,P933,Office Supplies,East,Online,2,324.86,0.02,190.96
ORD101295,2024-01-06,C9240,P993,Technology,West,Retail,8,492.03,0.28,375.56
ORD101296,2023-07-09,C8840,P500,Furniture,West,Online,5,345.09,0.06,219.72
ORD101297,2024-05-02,C6106,P792,Office Supplies,East,Retail,5,44.22,0.06,22.14
ORD101298,2024-01-18,C7370,P132,Office Supplies,West,Online,9,454.39,0.07,300.44
ORD101299,2023-01-22,C4574,P183,Office Supplies,South,Retail,1,323.32,0.11,161.05
ORD101300,2024-06-30,C8134,P348,Technology,South,Online,2,230.87,0.07,92.66
ORD101301,2023-10-16,C5004,P689,Office Supplies,West,Online,8,331.55,0.09,167.82
ORD101302,2024-05-18,C9901,P219,Office Supplies,South,Online,5,440.13,0.0,214.31
ORD101303,2024-10-06,C1567,P130,Furniture,East,Online,1,241.18,0.1,136.73
ORD101304,2024-03-15,C2549,P701,Technology,South,Retail,7,268.0,0.1,214.36
ORD101305,2024-04-28,C9717,P792,Technology,West,Online,2,228.96,0.18,131.55
ORD101306,2023-07-03,C3598,P764,Office Supplies,Central,Online,8,40.93,0.2,31.94
ORD101307,2023-06-21,C3795,P818,Furniture,East,Online,8,394.6,0.08,256.5
ORD101308,2023-10-26,C8120,P821,Office Supplies,South,Online,8,67.57,0.17,27.26
ORD101309,2024-09-06,C2704,P641,Office Supplies,West,Online,5,200.31,0.01,97.14
ORD101310,2024-01-13,C5621,P566,Furniture,South,Online,3,196.48,0.16,160.93
ORD101311,2023-09-08,C3574,P870,Office Supplies,East,Online,8,143.62,0.05,96.5
ORD101312,2024-07-15,C2781,P412,Technology,Central,Online,6,204.24,0.01,167.13
ORD101313,2024-09-06,C9678,P187,Furniture,East,Online,6,310.91,0.09,167.75
ORD101314,2024-10-11,C2798,P776,Office Supplies,South,Retail,2,159.14,,114.97
ORD101315,2023-08-04,C1848,P348,Technology,West,Online,6,90.39,0.11,67.56
ORD101316,2024-05-25,C7064,P979,Office Supplies,Central,Online,6,435.34,0.22,365.28
ORD101317,2024-03-01,C8804,P472,Furniture,South,Online,3,485.56,0.04,198.2
ORD101318,2023-11-20,C2147,P865,Office Supplies,Central,Online,7,232.0,0.18,192.21
ORD101319,2023-10-13,C7369,P138,Office Supplies,East,Online,2,166.87,0.05,96.15
ORD101320,2023-03-24,C5866,P692,Office Supplies,East,Online,7,28.5,0.12,22.15
ORD101321,2023-07-17,C8469,P502,Furniture,East,Online,9,23.24,0.12,14.99
ORD101322,2024-01-31,C2142,P515,Furniture,South,Online,6,199.48,0.15,130.48
ORD101323,2024-09-30,C9782,P338,Technology,South,Online,1,465.47,0.12,261.46
ORD101324,2024-09-15,C6571,P973,Office Supplies,West,Retail,5,366.7,0.04,283.39
ORD101325,2023-05-16,C8578,P453,Office Supplies,South,Online,5,177.89,0.17,92.29
ORD101326,2024-05-04,C4257,P864,Technology,East,Online,5,484.18,0.24,300.92
ORD101327,2023-03-03,C9489,P482,Furniture,Central,Online,3,217.24,0.05,141.66
ORD101328,2024-05-01,C6636,P143,Technology,West,Online,6,142.01,0.0,104.25
ORD101329,2023-09-04,C2142,P890,Office Supplies,East,Retail,3,216.04,0.14,132.27
ORD101330,2023-11-20,C9305,P266,Technology,West,Online,6,109.71,0.07,77.47
ORD101331,2024-05-31,C8161,P343,Technology,West,Online,6,443.39,0.09,274.18
ORD101332,2023-11-02,C3701,P874,Furniture,West,Online,6,183.78,0.14,128.04
ORD101333,2024-08-04,C5910,P903,Technology,East,Online,8,330.69,0.06,232.6
ORD101334,2024-01-20,C4492,P924,Technology,West,Retail,8,197.58,0.08,142.11
ORD101335,2024-12-20,C5890,P482,Furniture,East,Online,7,451.36,0.09,347.77
ORD101336,2024-04-04,C9687,P780,Furniture,South,Retail,8,322.98,0.22,207.78
ORD101337,2023-08-02,C9089,P394,Technology,West,Online,8,246.68,0.1,120.13
ORD101338,2024-07-12,C2939,P765,Technology,East,Retail,3,70.41,0.0,49.7
ORD101339,2023-10-21,C9745,P551,Furniture,Central,Online,3,451.45,0.0,196.25
ORD101340,2024-01-20,C4941,P146,Furniture,South,Online,5,275.67,0.11,137.43
ORD101341,2023-04-09,C7342,P475,Furniture,West,Retail,5,146.1,0.01,110.52
ORD101342,2023-03-27,C7877,P520,Office Supplies,South,Online,7,439.57,0.0,261.89
ORD101343,2024-02-18,C5345,P331,Technology,Central,Online,1,31.95,0.15,19.94
ORD101344,2023-05-15,C5109,P436,Furniture,Central,Retail,2,160.47,0.15,135.49
ORD101345,2024-12-19,C5107,P551,Technology,West,Online,7,270.73,0.07,136.94
ORD101346,2024-09-08,C8762,P144,Technology,East,Online,8,173.21,0.12,70.81
ORD101347,2024-05-19,C4476,P236,Furniture,West,Online,3,240.98,0.12,108.47
ORD101348,2024-06-12,C3519,P789,Office Supplies,South,Retail,3,135.84,,69.28
ORD101349,2024-03-04,C4254,P416,Technology,South,Retail,6,69.39,0.15,50.42
ORD101350,2023-02-13,C2753,P646,Technology,South,Online,5,23.24,0.0,17.41
ORD101351,2023-10-10,C4523,P608,Office Supplies,South,Online,2,83.04,0.08,54.35
ORD101352,2023-12-23,C2026,P595,Technology,West,Online,5,476.71,0.14,245.4
ORD101353,2024-10-21,C1807,P471,Furniture,West,Online,8,289.82,0.07,183.97
ORD101354,2023-06-08,C7513,P534,Office Supplies,South,Retail,7,247.04,0.1,100.48
ORD101355,2023-12-24,C1696,P840,Office Supplies,Central,Online,8,195.24,0.16,138.0
ORD101356,2023-09-05,C6113,P967,Office Supplies,West,Online,6,355.67,0.11,240.59
ORD101357,2023-04-07,C8018,P330,Office Supplies,West,Online,8,74.92,0.22,30.7
ORD101358,2023-03-16,C7519,P701,Office Supplies,South,Online,3,141.68,0.19,108.76
ORD101359,2023-09-21,C5014,P971,Furniture,East,Retail,1,329.67,0.09,245.12
ORD101360,2023-03-01,C2742,P106,Office Supplies,East,Online,2,242.14,0.08,130.44
ORD101361,2023-02-18,C9375,P805,Office Supplies,Central,Online,9,386.2,0.0,264.9
ORD101362,2023-09-10,C8515,P546,Office Supplies,East,Retail,6,449.07,0.07,301.18
ORD101363,2023-05-26,C6509,P969,Technology,East,Retail,3,412.57,0.0,191.61
ORD101364,2024-02-04,C1780,P619,Furniture,South,Online,8,96.18,,46.84
ORD101365,2023-01-13,C1316,P853,Office Supplies,West,Retail,3,50.28,0.11,35.57
ORD101366,2023-08-06,C3836,P249,Furniture,Central,Online,6,88.87,0.16,72.88
ORD101367,2023-11-23,C2417,P227,Furniture,West,Retail,3,392.85,0.21,259.02
ORD101368,2024-11-24,C8742,P932,Furniture,East,Online,1,457.35,0.1,299.8
ORD101369,2024-04-01,C2852,P573,Furniture,East,Online,3,463.1,0.28,320.01
ORD101370,2024-09-26,C3543,P601,Furniture,South,Online,3,152.62,0.12,91.31
ORD101371,2023-09-05,C9780,P252,Office Supplies,East,Online,5,420.97,-0.0,178.65
ORD101372,2023-11-20,C8363,P303,Furniture,Central,Online,1,270.44,0.06,156.43
ORD101373,2023-10-30,C2968,P835,Technology,West,Online,3,412.28,0.07,331.93
ORD101374,2024-09-30,C4451,P372,Furniture,West,Online,6,276.44,0.15,210.71
ORD101375,2024-11-21,C5641,P625,Technology,South,Online,4,77.22,0.02,63.12
ORD101376,2024-11-23,C6977,P384,Furniture,Central,Online,6,44.21,0.08,20.72
ORD101377,2024-06-25,C9424,P336,Technology,Central,Online,6,478.82,0.09,300.55
ORD101378,2023-12-29,C8839,P249,Office Supplies,West,Retail,9,215.77,0.06,143.08
ORD101379,2024-01-25,C9793,P935,Technology,West,Retail,8,178.51,0.16,88.27
ORD101380,2024-12-06,C1365,P945,Technology,Central,Online,3,181.37,0.15,88.95
ORD101381,2023-07-24,C3127,P203,Furniture,East,Online,7,192.57,0.19,144.8
ORD101382,2023-09-07,C6066,P417,Furniture,East,Online,6,472.77,0.07,332.04
ORD101383,2024-10-07,C1442,P606,Technology,Central,Online,6,36.04,0.2,24.91
ORD101384,2023-10-06,C4197,P444,Technology,Central,Retail,8,63.94,0.0,33.26
ORD101385,2023-06-19,C2382,P748,Furniture,East,Online,2,395.88,0.0,248.63
ORD101386,2024-02-08,C9395,P333,Furniture,South,Online,4,276.96,0.0,113.66
ORD101387,2023-08-23,C1569,P152,Technology,Central,Online,8,68.63,0.1,31.47
ORD101388,2024-10-03,C2335,P402,Office Supplies,East,Online,9,22.06,0.2,13.97
ORD101389,2024-10-16,C2755,P637,Technology,South,Retail,1,116.0,0.05,62.56
ORD101390,2023-08-09,C2337,P262,Furniture,South,Online,5,134.1,0.06,111.91
ORD101391,2024-01-17,C6116,P833,Office Supplies,West,Online,3,12.04,0.08,7.37
ORD101392,2024-12-09,C4278,P111,Technology,West,Online,2,111.96,0.15,48.99
ORD101393,2024-06-18,C9211,P160,Technology,West,Retail,1,370.47,0.06,151.16
ORD101394,2023-06-05,C3347,P557,Office Supplies,Central,Online,5,428.44,0.06,311.2
ORD101395,2024-03-01,C5834,P560,Furniture,East,Retail,7,449.63,0.0,214.55
ORD101396,2024-03-22,C6940,P365,Technology,West,Retail,5,198.01,0.05,95.94
ORD101397,2024-04-15,C6633,P332,Furniture,East,Online,4,163.11,0.19,96.35
ORD101398,2023-01-19,C8166,P162,Office Supplies,East,Retail,7,499.93,0.11,259.38
ORD101399,2023-08-04,C2816,P695,Furniture,West,Online,6,385.82,0.04,261.38
ORD101400,2024-09-07,C5566,P440,Furniture,Central,Online,9,270.99,0.2,167.62
ORD101401,2023-06-23,C8204,P206,Technology,South,Online,4,131.11,0.05,59.02
ORD101402,2023-08-04,C8766,P459,Technology,East,Online,3,164.05,0.21,123.55
ORD101403,2023-08-21,C6559,P942,Furniture,East,Online,5,260.11,0.21,153.89
ORD101404,2023-05-08,C6866,P334,Technology,West,Online,5,273.33,0.1,184.46
ORD101405,2023-04-22,C8776,P904,Technology,Central,Online,5,11.77,0.0,4.73
ORD101406,2023-09-07,C6623,P332,Office Supplies,South,Online,8,479.9,0.28,327.23
ORD101407,2024-09-21,C9538,P267,Furniture,Central,Online,1,289.93,0.13,152.87
ORD101408,2023-01-02,C2148,P334,Furniture,Central,Online,5,296.63,0.07,184.64
ORD101409,2023-07-23,C4130,P390,Office Supplies,East,Online,4,109.68,0.18,58.57
ORD101410,2023-02-13,C2009,P208,Technology,East,Retail,2,383.67,0.16,325.47
ORD101411,2024-02-09,C1815,P628,Office Supplies,East,Retail,6,369.95,0.2,186.41
ORD101412,2023-06-30,C5246,P399,Furniture,Central,Online,8,52.1,0.05,42.24
ORD101413,2024-07-24,C3033,P745,Technology,West,Online,5,299.52,0.13,243.54
ORD101414,2024-02-26,C4664,P541,Office Supplies,East,Online,1,330.81,0.01,195.0
ORD101415,2024-07-18,C4940,P497,Technology,Central,Retail,1,418.61,0.15,224.71
ORD101416,2024-04-02,C6587,P523,Technology,South,Online,4,107.02,0.1,61.16
ORD101417,2023-11-12,C9510,P240,Technology,West,Retail,7,439.43,0.12,371.41
ORD101418,2024-09-11,C8643,P740,Furniture,South,Online,3,233.43,0.09,158.37
ORD101419,2023-12-09,C4404,P193,Furniture,Central,Online,3,52.78,0.08,34.05
ORD101420,2024-11-14,C3929,P748,Technology,Central,Retail,8,57.28,0.03,23.84
ORD101421,2024-12-17,C7936,P998,Furniture,South,Online,1,102.91,0.16,80.43
ORD101422,2024-02-29,C2112,P786,Office Supplies,East,Retail,1,144.96,0.22,63.45
ORD101423,2024-04-30,C5863,P509,Furniture,South,Online,2,250.72,0.06,105.59
ORD101424,2023-07-04,C4806,P382,Furniture,South,Online,9,375.63,0.14,196.71
ORD101425,2024-08-09,C2645,P884,Technology,South,Online,5,97.43,0.13,59.83
ORD101426,2024-04-28,C6547,P331,Furniture,Central,Online,2,496.36,0.1,398.52
ORD101427,2024-10-11,C3886,P533,Office Supplies,South,Online,3,84.95,0.0,64.18
ORD101428,2023-07-12,C2670,P793,Technology,South,Online,9,301.69,-0.0,147.51
ORD101429,2024-07-21,C6878,P929,Technology,South,Online,7,464.83,0.04,263.76
ORD101430,2023-12-05,C2567,P927,Furniture,South,Online,3,417.09,0.0,313.28
ORD101431,2023-05-14,C7055,P178,Office Supplies,South,Online,3,325.71,0.21,207.54
ORD101432,2023-05-04,C2458,P907,Office Supplies,West,Online,1,359.17,0.13,171.87
ORD101433,2024-02-09,C4912,P202,Technology,Central,Online,7,71.43,0.1,41.3
ORD101434,2023-08-19,C8271,P625,Furniture,West,Online,2,9.78,0.0,6.67
ORD101435,2023-03-15,C3057,P935,Technology,South,Retail,3,219.9,0.0,184.27
ORD101436,2023-11-04,C7907,P688,Technology,South,Online,4,49.31,0.1,34.41
ORD101437,2024-04-15,C7496,P951,Office Supplies,South,Online,6,182.09,0.26,74.16
ORD101438,2023-08-18,C9123,P409,Furniture,Central,Retail,6,115.75,0.04,83.02
ORD101439,2024-11-18,C2519,P382,Technology,West,Online,8,458.59,0.17,235.21
ORD101440,2024-07-15,C7435,P393,Technology,East,Online,3,440.63,0.06,347.2
ORD101441,2024-01-05,C9429,P419,Office Supplies,Central,Online,4,410.38,0.1,235.05
ORD101442,2024-11-03,C7866,P713,Technology,Central,Online,4,358.4,0.2,175.55
ORD101443,2023-11-08,C2690,P506,Office Supplies,Central,Online,1,81.27,0.07,49.62
ORD101444,2023-04-11,C8398,P762,Technology,Central,Retail,7,28.94,0.04,14.9
ORD101445,2023-01-26,C1965,P474,Technology,South,Retail,5,328.67,0.21,166.35
ORD101446,2024-11-06,C6299,P376,Technology,East,Online,5,322.92,0.1,212.47
ORD101447,2024-11-22,C5478,P270,Furniture,West,Online,9,187.87,0.19,140.02
ORD101448,2024-06-16,C5779,P595,Furniture,Central,Retail,2,238.98,0.05,185.38
ORD101449,2023-03-16,C5675,P907,Office Supplies,South,Online,9,247.13,0.21,143.08
ORD101450,2023-07-31,C1283,P872,Office Supplies,South,Online,7,123.76,0.12,53.22
ORD101451,2023-01-30,C5573,P327,Furniture,South,Online,2,160.51,0.13,99.16
ORD101452,2023-02-06,C9429,P529,Technology,South,Online,7,212.1,0.11,126.24
ORD101453,2023-06-27,C4929,P734,Office Supplies,South,Online,7,303.57,0.06,148.34
ORD101454,2024-02-16,C3491,P650,Furniture,Central,Online,4,478.13,0.1,384.07
ORD101455,2023-02-17,C9952,P160,Furniture,East,Online,4,271.55,0.06,227.66
ORD101456,2024-12-09,C1890,P631,Technology,Central,Online,8,366.93,0.18,155.32
ORD101457,2023-11-24,C5376,P134,Furniture,Central,Retail,2,404.47,0.08,306.62
ORD101458,2023-07-09,C5612,P204,Office Supplies,East,Online,1,61.19,0.0,42.26
ORD101459,2024-01-07,C5301,P687,Furniture,South,Online,6,328.3,0.0,169.94
ORD101460,2024-07-22,C9294,P192,Technology,Central,Online,9,243.64,0.0,167.09
ORD101461,2023-08-14,C4795,P404,Office Supplies,South,Online,5,288.35,0.15,132.03
ORD101462,2023-02-04,C9758,P628,Furniture,East,Retail,2,24.02,0.01,10.36
ORD101463,2023-02-06,C1601,P689,Technology,South,Retail,5,453.58,0.12,384.21
ORD101464,2024-09-05,C7604,P500,Furniture,West,Online,3,476.63,0.11,327.14
ORD101465,2023-03-22,C6336,P184,Technology,Central,Online,8,6.72,0.09,3.45
ORD101466,2024-04-02,C3164,P818,Furniture,Central,Online,6,110.33,0.14,66.48
ORD101467,2023-10-04,C3051,P953,Office Supplies,Central,Online,4,94.2,0.11,77.95
ORD101468,2024-07-13,C7476,P898,Technology,South,Online,6,391.75,0.0,234.04
ORD101469,2023-02-13,C6737,P772,Technology,East,Online,7,301.05,0.07,242.41
ORD101470,2024-10-08,C6499,P461,Furniture,Central,Online,7,92.78,0.13,73.39
ORD101471,2024-05-17,C1457,P887,Technology,South,Online,4,407.92,0.23,226.34
ORD101472,2023-11-20,C6380,P538,Office Supplies,East,Online,6,179.97,0.23,128.36
ORD101473,2023-05-30,C9831,P222,Technology,West,Online,1,233.12,0.0,162.54
ORD101474,2024-12-04,C1155,P864,Furniture,West,Online,4,196.72,0.07,146.96
ORD101475,2023-08-06,C5220,P387,Office Supplies,Central,Online,4,263.08,0.0,148.55
ORD101476,2023-12-20,C5448,P943,Furniture,South,Online,5,242.67,0.22,102.77
ORD101477,2023-10-11,C9069,P431,Technology,South,Online,9,140.92,0.18,67.21
ORD101478,2023-06-15,C3545,P881,Technology,South,Online,9,215.16,0.13,145.76
ORD101479,2023-10-27,C5279,P582,Office Supplies,West,Online,5,454.63,0.11,340.42
ORD101480,2023-04-20,C7454,P520,Office Supplies,Central,Retail,6,253.93,0.21,187.96
ORD101481,2023-01-02,C1542,P366,Furniture,East,Retail,1,458.61,0.2,303.9
ORD101482,2023-07-28,C8209,P851,Furniture,West,Online,5,277.31,0.19,121.5
ORD101483,2023-03-22,C8399,P154,Furniture,East,Online,7,385.56,0.14,157.22
ORD101484,2023-10-26,C7476,P521,Technology,East,Retail,7,150.33,0.07,113.04
ORD101485,2024-09-13,C6833,P431,Technology,South,Online,9,396.25,0.16,256.46
ORD101486,2023-04-28,C7727,P588,Furniture,South,Online,5,135.84,0.17,102.18
ORD101487,2023-01-01,C8035,P328,Office Supplies,Central,Online,9,14.68,0.08,6.95
ORD101488,2023-03-21,C9129,P697,Furniture,East,Online,9,84.56,0.07,49.33
ORD101489,2024-01-01,C4853,P446,Office Supplies,East,Online,6,15.72,0.19,12.79
ORD101490,2023-07-17,C5104,P269,Technology,East,Online,1,473.8,0.23,226.11
ORD101491,2023-12-19,C6740,P277,Office Supplies,Central,Online,4,499.99,0.04,213.84
ORD101492,2023-01-22,C2737,P726,Furniture,East,Online,7,382.3,0.08,265.34
ORD101493,2023-08-28,C8705,P335,Office Supplies,West,Online,6,58.52,0.13,39.06
ORD101494,2023-10-23,C7933,P376,Technology,South,Online,9,449.98,0.14,372.77
ORD101495,2023-11-07,C6678,P663,Technology,South,Online,8,373.17,0.06,301.49
ORD101496,2024-02-01,C3714,P396,Furniture,South,Online,1,169.46,0.25,124.93
ORD101497,2024-07-16,C4128,P448,Furniture,West,Online,8,253.63,0.13,103.64
ORD101498,2023-12-03,C4914,P319,Furniture,Central,Online,4,332.57,0.14,204.92
ORD101499,2024-08-28,C6962,P410,Technology,East,Retail,8,16.9,0.24,13.57
